Date,Item_Sales,Avg_Price
2023-03-04,302,6.186556291390728
2023-03-05,309,5.858446601941748
2023-03-06,230,5.805913043478261
2023-03-07,198,5.815101010101011
2023-03-08,211,5.619431279620853
2023-03-09,228,5.592412280701754
2023-03-10,299,5.91685618729097
2023-03-11,369,5.863983739837399
2023-03-12,369,5.887506775067751
2023-03-13,183,5.747267759562842
2023-03-14,200,6.229450000000001
2023-03-15,194,5.982319587628866
2023-03-16,227,5.742863436123349
2023-03-17,336,5.908630952380952
2023-03-18,396,5.862323232323233
2023-03-19,326,5.921625766871165
2023-03-20,220,5.848363636363636
