Date,Item_Sales,Avg_Price,Max_Temp,Min_Temp,Avg_Temp,Precipitation,Store_Hours
2023-12-12,213.0,6.072112676056338,39.0,32.0,34.3,0.04,12.0
2023-12-13,166.0,5.99066265060241,40.0,28.0,33.6,0.0,12.0
2023-12-14,234.0,5.914786324786324,32.0,23.0,27.8,0.0,12.0
2023-12-15,282.0,6.251347517730496,53.0,28.0,41.8,0.0,12.5
2023-12-16,259.0,6.195444015444015,50.0,36.0,41.6,0.0,12.5
2023-12-17,274.0,6.293065693430656,54.0,36.0,43.2,0.0,12.0
2023-12-18,165.0,5.945030303030303,61.0,42.0,54.8,1.26,12.0
2023-12-19,168.0,5.948214285714285,42.0,29.0,36.3,2.0,12.0
2023-12-20,205.0,6.072585365853658,41.0,27.0,32.9,0.0,12.0
2023-12-21,171.0,5.917076023391813,33.0,20.0,28.4,0.0,12.0
2023-12-22,196.0,5.995969387755102,34.0,16.0,25.1,0.0,12.5
2023-12-23,175.0,5.968228571428572,39.0,24.0,32.2,0.0,12.5
2023-12-24,38.0,6.159999999999999,44.0,34.0,39.5,0.0,12.0
2023-12-25,0.0,,51.0,35.0,42.5,0.07,
2023-12-26,179.0,6.163743016759776,53.0,38.0,43.4,0.0,12.0
2023-12-27,76.0,5.537894736842105,53.0,45.0,48.0,0.0,12.0
2023-12-28,239.0,6.04560669456067,45.0,39.0,42.0,0.34,12.0
2023-12-29,252.0,5.986785714285714,45.0,39.0,41.2,0.28,12.5
2023-12-30,270.0,5.976740740740741,42.0,33.0,37.8,0.02,12.5
2023-12-31,253.0,6.175731225296443,35.0,31.0,32.4,0.06,12.0
2024-01-01,200.0,5.966749999999999,36.0,24.0,31.8,0.0,12.0
2024-01-02,187.0,5.934117647058824,38.0,21.0,28.8,0.0,12.0
2024-01-03,221.0,6.020180995475113,38.0,28.0,33.0,0.0,12.0
2024-01-04,210.0,5.92347619047619,39.0,20.0,31.5,0.01,12.0
2024-01-05,235.0,5.967489361702127,30.0,17.0,24.6,0.0,12.5
2024-01-06,252.0,6.081666666666666,32.0,24.0,29.3,0.0,12.5
2024-01-07,87.0,6.0794252873563215,32.0,22.0,25.2,0.63,12.0
2024-01-08,138.0,6.161159420289855,34.0,24.0,27.8,0.34,12.0
2024-01-09,200.0,6.10515,40.0,22.0,30.3,0.0,12.0
2024-01-10,176.0,6.153579545454545,51.0,39.0,46.0,2.64,12.0
2024-01-11,211.0,6.037061611374408,39.0,34.0,36.8,0.05,12.0
2024-01-12,272.0,6.144117647058824,44.0,32.0,37.3,0.0,12.5
2024-01-13,307.0,6.484104234527687,55.0,35.0,42.5,0.8,12.5
2024-01-14,289.0,6.470484429065744,35.0,22.0,28.7,0.54,12.0
2024-01-15,244.0,6.011311475409836,27.0,16.0,22.3,0.0,12.0
2024-01-16,128.0,6.534296875,26.0,18.0,22.9,0.06,12.0
2024-01-17,175.0,6.164228571428572,22.0,13.0,17.3,0.4,12.0
2024-01-18,190.0,6.141736842105264,26.0,14.0,19.5,0.0,12.0
2024-01-19,244.0,6.025081967213115,25.0,15.0,21.4,0.0,12.5
2024-01-20,216.0,6.222824074074075,17.0,9.0,12.4,0.0,12.5
2024-01-21,259.0,6.28984555984556,24.0,8.0,15.3,0.03,12.0
2024-01-22,188.0,6.251010638297872,33.0,15.0,25.9,0.0,12.0
2024-01-23,176.0,6.260227272727272,36.0,30.0,32.6,0.0,12.0
2024-01-24,183.0,6.431256830601093,39.0,29.0,32.5,0.2,12.0
2024-01-25,233.0,6.136137339055794,51.0,38.0,45.1,0.89,12.0
2024-01-26,324.0,6.011481481481481,37.0,34.0,35.6,0.39,12.5
2024-01-27,308.0,6.264383116883117,38.0,33.0,35.1,0.22,12.5
2024-01-28,247.0,6.453157894736842,36.0,32.0,33.2,0.02,12.0
2024-01-29,163.0,5.9284662576687115,33.0,29.0,31.1,0.91,12.0
2024-01-30,190.0,5.997263157894737,29.0,23.0,25.8,0.04,12.0
2024-01-31,244.0,5.915450819672132,31.0,23.0,26.6,0.01,12.0
2024-02-01,269.0,5.99360594795539,36.0,30.0,33.7,0.0,12.0
2024-02-02,328.0,5.79030487804878,38.0,32.0,35.8,0.0,12.5
2024-02-03,306.0,6.036797385620915,36.0,26.0,30.1,0.01,12.5
2024-02-04,334.0,6.109610778443114,38.0,20.0,29.3,0.0,12.0
2024-02-05,212.0,6.035047169811321,38.0,23.0,29.9,0.0,12.0
2024-02-06,212.0,6.062169811320755,36.0,25.0,29.8,0.0,12.0
2024-02-07,215.0,6.011255813953489,40.0,27.0,33.5,0.0,12.0
2024-02-08,243.0,5.980164609053499,46.0,29.0,37.3,0.0,12.0
2024-02-09,297.0,5.722929292929293,48.0,31.0,36.2,0.0,12.5
2024-02-10,324.0,6.106172839506173,57.0,39.0,46.3,0.0,12.5
2024-02-11,264.0,6.37469696969697,45.0,33.0,39.7,0.05,12.0
2024-02-12,185.0,5.912378378378378,43.0,31.0,35.8,0.0,12.0
2024-02-13,145.0,6.467931034482759,32.0,27.0,30.5,0.01,12.0
2024-02-14,192.0,6.0834375,29.0,22.0,26.5,0.27,12.0
2024-02-15,201.0,5.804278606965174,34.0,20.0,26.4,0.0,12.0
2024-02-16,248.0,5.864959677419355,33.0,26.0,30.0,0.01,12.5
2024-02-17,296.0,6.196182432432432,30.0,21.0,25.8,0.01,12.5
2024-02-18,388.0,6.282706185567011,31.0,16.0,24.9,0.01,12.0
2024-02-19,273.0,6.001941391941392,32.0,21.0,27.5,0.0,12.0
2024-02-20,256.0,6.0419140625,35.0,17.0,25.6,0.0,12.0
2024-02-21,253.0,6.035691699604743,37.0,21.0,28.9,0.0,12.0
2024-02-22,255.0,5.9365098039215685,39.0,21.0,30.3,0.0,12.0
2024-02-23,289.0,6.086678200692042,42.0,34.0,37.2,0.18,12.5
2024-02-24,293.0,6.253412969283277,41.0,18.0,31.2,0.08,12.5
2024-02-25,323.0,6.30969040247678,36.0,13.0,24.4,0.0,12.0
2024-02-26,240.0,5.937666666666667,52.0,27.0,38.7,0.0,12.0
2024-02-27,284.0,5.935422535211268,61.0,35.0,47.3,0.0,12.0
2024-02-28,240.0,6.080208333333333,54.0,33.0,48.1,0.35,12.0
2024-02-29,271.0,6.1931365313653135,33.0,22.0,25.4,0.0,12.0
2024-03-01,357.0,6.057871148459383,40.0,20.0,29.5,0.0,12.5
2024-03-02,352.0,6.09596590909091,45.0,31.0,41.0,0.0,12.5
2024-03-03,440.0,6.1880227272727275,60.0,42.0,48.0,1.69,12.0
2024-03-04,241.0,6.097883817427386,54.0,39.0,45.0,0.0,12.0
2024-03-05,217.0,6.059539170506913,41.0,37.0,39.1,0.0,12.0
2024-03-06,234.0,5.707948717948718,51.0,39.0,44.9,0.24,12.0
2024-03-07,232.0,5.92521551724138,45.0,39.0,43.0,1.45,12.0
2024-03-08,349.0,6.108882521489972,49.0,34.0,40.0,0.24,12.5
2024-03-09,321.0,6.245171339563863,38.0,32.0,34.8,0.0,12.5
2024-03-10,429.0,6.202890442890443,37.0,36.0,36.8,0.0,12.0
2024-03-11,206.0,6.06626213592233,40.0,28.0,33.9,0.0,12.0
2024-03-12,279.0,5.93978494623656,53.0,35.0,43.5,0.0,12.0
2024-03-13,319.0,5.8747648902821314,62.0,36.0,47.9,0.0,12.0
2024-03-14,360.0,5.9515,66.0,37.0,49.1,0.0,12.0
2024-03-15,337.0,6.048397626112759,44.0,39.0,41.6,0.0,12.5
2024-03-16,415.0,6.083204819277109,53.0,31.0,40.4,0.0,12.5
2024-03-17,435.0,6.023080459770115,55.0,38.0,44.2,0.1,12.0
2024-03-18,232.0,6.062758620689655,44.0,33.0,38.3,0.01,12.0
2024-03-19,260.0,6.180807692307693,40.0,30.0,34.8,0.0,12.0
2024-03-20,270.0,6.085481481481481,47.0,29.0,35.9,0.01,12.0
2024-03-21,291.0,6.15127147766323,33.0,23.0,27.6,0.07,12.0
2024-03-22,329.0,5.941246200607903,36.0,21.0,29.0,0.0,12.5
2024-03-23,314.0,6.143662420382166,35.0,29.0,31.5,0.34,12.5
2024-03-24,407.0,6.140982800982801,37.0,21.0,28.8,1.66,12.0
2024-03-25,256.0,5.8884375,41.0,26.0,33.2,0.0,12.0
2024-03-26,275.0,5.987236363636364,40.0,31.0,34.4,0.0,12.0
2024-03-27,301.0,5.9354485049833885,56.0,33.0,42.8,0.01,12.0
2024-03-28,307.0,6.217394136807818,52.0,43.0,48.5,0.87,12.0
2024-03-29,320.0,5.996406250000001,49.0,36.0,41.0,0.72,12.5
2024-03-30,364.0,6.083928571428572,53.0,35.0,43.0,0.0,12.5
2024-03-31,304.0,6.260657894736842,54.0,40.0,46.4,0.0,12.0
2024-04-01,298.0,5.443288590604027,54.0,38.0,46.1,0.0,12.0
2024-04-02,290.0,5.82151724137931,48.0,39.0,41.9,0.0,12.0
2024-04-03,278.0,5.8134172661870505,39.0,33.0,36.1,0.14,12.0
2024-04-04,370.0,5.992945945945945,35.0,32.0,33.1,1.35,12.0
2024-04-05,397.0,5.780151133501259,40.0,31.0,35.6,0.32,12.5
2024-04-06,472.0,5.866652542372881,43.0,34.0,37.8,0.0,12.5
2024-04-07,509.0,5.984400785854617,47.0,35.0,38.9,0.04,12.0
2024-04-08,382.0,5.563167539267016,63.0,38.0,51.8,0.0,12.0
2024-04-09,382.0,5.795968586387435,70.0,47.0,57.4,0.0,12.0
2024-04-10,386.0,5.791865284974093,63.0,39.0,51.1,0.0,12.0
2024-04-11,347.0,5.912074927953891,53.0,44.0,47.0,0.0,12.0
2024-04-12,428.0,5.832990654205608,61.0,49.0,57.6,1.38,12.5
2024-04-13,432.0,5.7350462962962965,49.0,43.0,45.2,0.56,12.5
2024-04-14,490.0,5.92330612244898,53.0,41.0,48.3,0.01,12.0
2024-04-15,421.0,6.120688836104513,69.0,47.0,56.1,0.03,12.0
2024-04-16,368.0,5.974538043478261,64.0,44.0,54.3,0.0,12.0
2024-04-17,362.0,6.22975138121547,62.0,43.0,50.9,0.0,12.0
2024-04-18,368.0,6.245842391304349,45.0,41.0,42.8,0.0,12.0
2024-04-19,424.0,5.883183962264152,58.0,41.0,46.5,0.15,12.5
2024-04-20,405.0,6.243382716049383,58.0,41.0,48.5,0.2,12.5
2024-04-21,439.0,6.162779043280183,47.0,36.0,42.2,0.03,12.0
2024-04-22,318.0,6.14062893081761,54.0,33.0,44.8,0.0,12.0
2024-04-23,314.0,5.829171974522294,62.0,41.0,50.5,0.0,12.0
2024-04-24,326.0,6.11941717791411,60.0,35.0,47.5,0.0,12.0
2024-04-25,370.0,6.0141081081081085,54.0,30.0,41.9,0.02,12.0
2024-04-26,385.0,6.112051948051947,58.0,37.0,47.0,0.0,12.5
2024-04-27,452.0,6.09825221238938,63.0,37.0,50.3,0.0,12.5
2024-04-28,570.0,6.085140350877193,69.0,42.0,53.1,0.06,12.0
2024-04-29,325.0,6.217538461538462,73.0,58.0,64.5,0.0,12.0
2024-04-30,310.0,5.966645161290323,60.0,47.0,53.4,0.08,12.0
2024-05-01,318.0,5.913993710691824,56.0,44.0,48.4,0.1,12.0
2024-05-02,364.0,6.0437637362637355,76.0,46.0,53.8,0.0,12.0
2024-05-03,406.0,6.116576354679803,59.0,47.0,51.0,0.0,12.5
2024-05-04,433.0,6.120484988452656,59.0,45.0,52.1,0.0,12.5
2024-05-05,427.0,6.300140515222482,50.0,43.0,45.2,0.0,12.0
2024-05-06,348.0,6.061206896551725,71.0,47.0,57.4,0.58,12.0
2024-05-07,317.0,5.969337539432177,76.0,59.0,67.0,0.0,12.0
2024-05-08,304.0,6.090230263157895,61.0,52.0,56.2,0.0,12.0
2024-05-09,317.0,6.101892744479495,64.0,48.0,55.4,0.67,12.0
2024-05-10,345.0,5.9885507246376815,57.0,45.0,49.8,0.0,12.5
2024-05-11,430.0,6.056279069767442,55.0,42.0,48.6,0.0,12.5
2024-05-12,479.0,6.295845511482255,57.0,42.0,50.4,0.0,12.0
2024-05-13,353.0,6.094305949008499,68.0,48.0,57.8,0.02,12.0
2024-05-14,380.0,5.949973684210527,77.0,51.0,63.8,0.0,12.0
2024-05-15,253.0,6.15600790513834,68.0,57.0,61.5,0.01,12.0
2024-05-16,314.0,5.861019108280255,64.0,53.0,56.5,0.99,12.0
2024-05-17,405.0,5.965456790123457,70.0,52.0,58.6,0.31,12.5
2024-05-18,429.0,6.195734265734266,56.0,53.0,54.0,0.0,12.5
2024-05-19,465.0,6.102322580645161,62.0,53.0,55.1,2.01,12.0
2024-05-20,383.0,6.083733681462141,72.0,52.0,59.3,0.0,12.0
2024-05-21,438.0,6.1321004566210044,85.0,56.0,70.0,0.0,12.0
2024-05-22,475.0,6.129452631578948,86.0,64.0,74.0,0.0,12.0
2024-05-23,352.0,5.897073863636364,77.0,62.0,68.0,0.2,12.0
2024-05-24,397.0,6.081083123425693,80.0,58.0,70.2,1.53,12.5
2024-05-25,398.0,6.1049999999999995,77.0,52.0,66.0,0.0,12.5
2024-05-26,499.0,6.227775551102204,80.0,61.0,70.3,0.0,12.0
2024-05-27,362.0,6.145110497237569,71.0,60.0,65.8,0.0,12.0
2024-05-28,303.0,5.874125412541255,77.0,61.0,68.4,0.66,12.0
2024-05-29,363.0,6.056225895316804,73.0,57.0,65.2,0.0,12.0
2024-05-30,338.0,5.898934911242604,62.0,50.0,54.7,0.65,12.0
2024-05-31,399.0,5.931604010025063,74.0,54.0,64.1,0.36,12.5
2024-06-01,496.0,6.038286290322581,79.0,55.0,68.0,0.0,12.5
2024-06-02,544.0,6.118474264705882,80.0,53.0,68.5,0.0,12.0
2024-06-03,380.0,5.952999999999999,82.0,64.0,73.0,0.0,12.0
2024-06-04,391.0,6.054526854219949,77.0,58.0,67.7,0.0,12.0
2024-06-05,360.0,5.664527777777778,82.0,60.0,69.8,0.0,12.0
2024-06-06,306.0,6.063954248366013,73.0,66.0,68.3,0.0,12.0
2024-06-07,392.0,5.87561224489796,81.0,59.0,68.1,0.06,12.5
2024-06-08,349.0,5.895558739255015,69.0,54.0,62.2,0.01,12.5
2024-06-09,438.0,6.195639269406393,66.0,54.0,59.1,0.0,12.0
2024-06-10,290.0,6.1033448275862066,70.0,53.0,61.7,0.18,12.0
2024-06-11,345.0,6.023652173913043,70.0,53.0,61.8,0.0,12.0
2024-06-12,355.0,5.8986760563380285,76.0,58.0,66.8,0.0,12.0
2024-06-13,406.0,5.988842364532021,81.0,55.0,69.3,0.0,12.0
2024-06-14,344.0,5.8963081395348835,80.0,62.0,69.4,0.0,12.5
2024-06-15,383.0,5.946788511749347,74.0,59.0,66.7,0.52,12.5
2024-06-16,501.0,6.188403193612774,72.0,55.0,63.0,0.0,12.0
2024-06-17,285.0,5.907122807017544,79.0,56.0,68.3,0.0,12.0
2024-06-18,407.0,5.848894348894349,90.0,65.0,77.7,0.0,12.0
2024-06-19,422.0,6.154668246445498,90.0,69.0,78.7,0.0,12.0
2024-06-20,415.0,6.12233734939759,90.0,69.0,78.3,0.0,12.0
2024-06-21,400.0,5.7341999999999995,85.0,64.0,72.2,0.1,12.5
2024-06-22,327.0,6.103547400611621,69.0,61.0,64.5,0.56,12.5
2024-06-23,463.0,6.0745572354211665,86.0,61.0,69.5,0.33,12.0
2024-06-24,289.0,5.961660899653979,76.0,62.0,70.1,0.01,12.0
2024-06-25,347.0,5.9171181556195975,84.0,62.0,73.6,0.01,12.0
2024-06-26,308.0,6.151688311688312,85.0,66.0,74.5,0.0,12.0
2024-06-27,352.0,6.080653409090909,79.0,61.0,68.9,0.56,12.0
2024-06-28,377.0,5.8499469496021215,72.0,54.0,63.5,0.0,12.5
2024-06-29,315.0,5.946698412698413,72.0,59.0,65.4,0.01,12.5
2024-06-30,453.0,5.9885430463576155,85.0,68.0,74.5,0.03,12.0
2024-07-01,319.0,5.97269592476489,77.0,63.0,70.0,0.06,12.0
2024-07-02,316.0,5.687658227848101,81.0,65.0,72.2,0.0,12.0
2024-07-03,345.0,5.808144927536231,80.0,61.0,71.3,0.0,12.0
2024-07-04,380.0,6.268105263157895,79.0,63.0,70.8,0.0,12.0
2024-07-05,352.0,6.003579545454546,81.0,70.0,73.9,0.19,12.5
2024-07-06,397.0,6.1772040302267,82.0,72.0,75.3,0.08,12.5
2024-07-07,407.0,6.115823095823096,88.0,72.0,79.8,0.12,12.0
2024-07-08,277.0,5.977148014440433,88.0,72.0,80.5,0.01,12.0
2024-07-09,337.0,5.803323442136499,87.0,72.0,78.7,0.0,12.0
2024-07-10,359.0,5.828272980501392,87.0,73.0,77.3,0.02,12.0
2024-07-11,336.0,5.905803571428572,88.0,72.0,78.3,0.02,12.0
2024-07-12,316.0,6.0465506329113925,83.0,67.0,76.6,0.0,12.5
2024-07-13,354.0,5.957259887005649,82.0,73.0,75.6,0.22,12.5
2024-07-14,435.0,6.076528735632184,86.0,71.0,77.8,0.04,12.0
2024-07-15,261.0,5.920804597701149,87.0,69.0,76.6,0.18,12.0
2024-07-16,290.0,5.973379310344828,89.0,70.0,78.2,0.04,12.0
2024-07-17,332.0,6.10737951807229,87.0,69.0,75.6,0.02,12.0
2024-07-18,335.0,5.9736119402985075,83.0,68.0,73.8,0.41,12.0
2024-07-19,338.0,5.934201183431953,79.0,62.0,70.4,0.0,12.5
2024-07-20,338.0,5.968047337278106,81.0,64.0,72.8,0.0,12.5
2024-07-21,512.0,6.00767578125,82.0,67.0,74.5,0.0,12.0
2024-07-22,257.0,5.893891050583657,81.0,66.0,74.2,0.0,12.0
2024-07-23,257.0,5.909221789883269,73.0,68.0,70.3,0.1,12.0
2024-07-24,256.0,6.01015625,70.0,66.0,67.7,0.06,12.0
2024-07-25,342.0,5.937543859649123,79.0,65.0,71.5,0.01,12.0
2024-07-26,313.0,5.966964856230033,80.0,59.0,70.6,0.0,12.5
2024-07-27,341.0,6.248357771260997,83.0,65.0,73.6,0.0,12.5
2024-07-28,329.0,6.272158054711246,81.0,63.0,73.0,0.0,12.0
2024-07-29,237.0,6.0629535864978905,69.0,63.0,65.5,0.52,12.0
2024-07-30,336.0,5.973779761904762,85.0,68.0,73.3,0.2,12.0
2024-07-31,303.0,6.139669966996699,82.0,72.0,75.7,0.0,12.0
2024-08-01,306.0,6.008202614379085,88.0,71.0,77.7,0.3,12.0
2024-08-02,319.0,6.086332288401254,89.0,71.0,77.1,0.0,12.5
2024-08-03,439.0,6.2972665148063784,85.0,74.0,77.1,0.99,12.5
2024-08-04,369.0,6.333658536585365,80.0,70.0,73.3,0.01,12.0
2024-08-05,275.0,5.946072727272727,86.0,68.0,74.9,0.19,12.0
2024-08-06,205.0,6.034829268292683,74.0,62.0,66.6,0.21,12.0
2024-08-07,256.0,5.9165234375,68.0,57.0,60.8,0.59,12.0
2024-08-08,268.0,6.07660447761194,70.0,58.0,62.4,0.0,12.0
2024-08-09,293.0,5.889556313993174,81.0,62.0,70.6,0.14,12.5
2024-08-10,368.0,5.980597826086957,81.0,68.0,74.6,0.53,12.5
2024-08-11,404.0,6.208811881188119,78.0,62.0,69.6,0.0,12.0
2024-08-12,249.0,5.784819277108434,73.0,55.0,65.0,0.0,12.0
2024-08-13,286.0,5.783181818181818,76.0,59.0,67.6,0.0,12.0
2024-08-14,280.0,6.220571428571429,81.0,64.0,72.5,0.0,12.0
2024-08-15,306.0,6.017516339869282,81.0,63.0,69.9,0.0,12.0
2024-08-16,264.0,5.96469696969697,72.0,60.0,64.2,0.23,12.5
2024-08-17,263.0,6.265779467680609,76.0,65.0,68.0,0.0,12.5
2024-08-18,318.0,6.192610062893082,70.0,63.0,65.2,0.41,12.0
2024-08-19,240.0,6.009916666666667,77.0,66.0,69.0,0.32,12.0
2024-08-20,238.0,6.4173109243697475,66.0,56.0,61.0,0.35,12.0
2024-08-21,269.0,6.05275092936803,69.0,53.0,60.4,0.0,12.0
2024-08-22,268.0,6.0106716417910455,70.0,52.0,60.9,0.0,12.0
2024-08-23,352.0,5.9478125,76.0,56.0,66.9,0.0,12.5
2024-08-24,323.0,5.964272445820433,78.0,60.0,69.9,0.0,12.5
2024-08-25,328.0,6.181951219512196,79.0,61.0,71.0,0.0,12.0
2024-08-26,260.0,6.110692307692307,77.0,63.0,69.8,0.0,12.0
2024-08-27,297.0,6.1998316498316495,81.0,64.0,71.7,0.01,12.0
2024-08-28,255.0,5.8944705882352935,84.0,67.0,74.7,0.0,12.0
2024-08-29,312.0,6.099871794871795,72.0,59.0,65.2,0.0,12.0
2024-08-30,337.0,6.197952522255193,72.0,56.0,63.5,0.0,12.5
2024-08-31,316.0,6.287626582278481,74.0,59.0,66.3,0.0,12.5
2024-09-01,377.0,6.324827586206896,81.0,68.0,72.0,0.0,12.0
2024-09-02,395.0,6.336481012658227,74.0,57.0,67.3,0.0,12.0
2024-09-03,219.0,6.032191780821917,69.0,52.0,60.5,0.0,12.0
2024-09-04,259.0,6.2907722007722,77.0,56.0,66.7,0.0,12.0
2024-09-05,246.0,6.200121951219512,75.0,56.0,65.9,0.0,12.0
2024-09-06,304.0,6.259407894736842,73.0,57.0,61.6,0.0,12.5
2024-09-07,302.0,6.278841059602649,71.0,55.0,61.8,0.0,12.5
2024-09-08,345.0,6.0136521739130435,64.0,50.0,55.8,0.03,12.0
2024-09-09,249.0,5.6813253012048195,71.0,51.0,60.3,0.0,12.0
2024-09-10,296.0,5.8587837837837835,73.0,54.0,62.8,0.0,12.0
2024-09-11,270.0,5.935888888888889,75.0,54.0,64.8,0.0,12.0
2024-09-12,293.0,6.113139931740615,78.0,58.0,66.7,0.0,12.0
2024-09-13,336.0,5.898303571428571,82.0,60.0,69.9,0.0,12.5
2024-09-14,384.0,6.083541666666666,82.0,64.0,72.1,0.0,12.5
2024-09-15,431.0,6.015962877030162,77.0,59.0,64.9,0.0,12.0
2024-09-16,231.0,5.928051948051949,80.0,57.0,66.9,0.0,12.0
2024-09-17,241.0,6.0239419087136925,81.0,59.0,69.3,0.0,12.0
2024-09-18,270.0,5.573666666666667,78.0,62.0,69.3,0.0,12.0
2024-09-19,278.0,6.23179856115108,77.0,63.0,68.6,0.0,12.0
2024-09-20,348.0,6.083333333333333,65.0,59.0,62.0,0.03,12.5
2024-09-21,303.0,5.717788778877888,59.0,55.0,56.6,0.09,12.5
2024-09-22,326.0,6.0089877300613495,63.0,54.0,56.8,0.35,12.0
2024-09-23,196.0,6.183877551020408,61.0,51.0,56.0,0.0,12.0
2024-09-24,210.0,6.013047619047619,62.0,50.0,55.2,0.0,12.0
2024-09-25,205.0,6.012682926829267,61.0,54.0,56.9,0.0,12.0
2024-09-26,236.0,6.069703389830509,67.0,55.0,61.0,0.01,12.0
2024-09-27,289.0,6.16083044982699,74.0,60.0,66.0,0.41,12.5
2024-09-28,337.0,6.294569732937686,71.0,58.0,61.6,0.0,12.5
2024-09-29,278.0,6.3558273381294965,62.0,53.0,58.0,0.0,12.0
2024-09-30,225.0,6.279866666666667,71.0,54.0,62.5,0.0,12.0
2024-10-01,185.0,5.933351351351352,65.0,53.0,56.8,0.0,12.0
2024-10-02,207.0,6.038985507246377,64.0,52.0,56.1,0.0,12.0
2024-10-03,236.0,6.055423728813559,71.0,52.0,59.1,0.0,12.0
2024-10-04,337.0,6.159020771513354,71.0,53.0,59.9,0.0,12.5
2024-10-05,327.0,6.167033639143731,70.0,54.0,60.8,0.0,12.5
2024-10-06,340.0,6.214735294117648,68.0,47.0,57.5,0.0,12.0
2024-10-07,164.0,6.039207317073171,66.0,52.0,56.1,0.0,12.0
2024-10-08,190.0,6.103789473684211,61.0,47.0,52.9,0.37,12.0
2024-10-09,205.0,5.966341463414634,60.0,45.0,52.1,0.0,12.0
2024-10-10,218.0,6.072935779816514,55.0,42.0,47.9,0.0,12.0
2024-10-11,285.0,6.261719298245613,64.0,42.0,52.7,0.0,12.5
2024-10-12,242.0,6.090123966942149,67.0,51.0,59.0,0.0,12.5
2024-10-13,236.0,6.353559322033899,48.0,41.0,44.1,0.0,12.0
2024-10-14,203.0,6.444532019704433,55.0,40.0,46.0,0.19,12.0
2024-10-15,154.0,6.068571428571429,49.0,37.0,42.5,0.11,12.0
2024-10-16,206.0,6.113300970873786,54.0,38.0,44.2,0.0,12.0
2024-10-17,202.0,6.182079207920792,55.0,38.0,47.3,0.0,12.0
2024-10-18,222.0,6.060540540540541,64.0,47.0,53.8,0.0,12.5
2024-10-19,284.0,6.100774647887325,70.0,47.0,59.0,0.0,12.5
2024-10-20,328.0,6.230548780487805,72.0,47.0,60.4,0.0,12.0
2024-10-21,240.0,6.209333333333333,79.0,59.0,67.5,0.0,12.0
2024-10-22,237.0,6.083037974683545,79.0,57.0,68.3,0.0,12.0
2024-10-23,198.0,5.933080808080808,75.0,55.0,63.9,0.0,12.0
2024-10-24,283.0,6.153109540636042,66.0,48.0,59.5,0.0,12.0
2024-10-25,284.0,6.207359154929578,60.0,42.0,50.4,0.0,12.5
2024-10-26,256.0,6.0983984375,61.0,42.0,51.7,0.0,12.5
2024-10-27,289.0,6.347577854671281,51.0,37.0,43.5,0.0,12.0
2024-10-28,194.0,6.3060824742268045,50.0,37.0,42.5,0.0,12.0
2024-10-29,200.0,6.348400000000001,52.0,38.0,44.8,0.0,12.0
2024-10-30,206.0,6.453543689320389,71.0,48.0,55.4,0.08,12.0
2024-10-31,170.0,6.140294117647058,77.0,57.0,66.3,0.0,12.0
2024-11-01,210.0,6.224333333333333,76.0,51.0,64.7,0.0,12.5
2024-11-02,252.0,6.167301587301588,53.0,40.0,48.4,0.0,12.5
2024-11-03,243.0,6.252139917695473,50.0,34.0,41.0,0.0,12.0
2024-11-04,162.0,6.35253086419753,49.0,35.0,44.3,0.0,12.0
2024-11-05,297.0,6.041144781144781,73.0,50.0,60.5,0.0,12.0
2024-11-06,232.0,6.22051724137931,77.0,62.0,68.2,0.0,12.0
2024-11-07,213.0,6.23131455399061,65.0,44.0,57.5,0.0,12.0
2024-11-08,286.0,6.170979020979021,60.0,39.0,49.4,0.0,12.5
2024-11-09,256.0,6.21046875,49.0,38.0,42.5,0.02,12.5
2024-11-10,365.0,6.133890410958903,56.0,31.0,45.8,0.0,12.0
2024-11-11,209.0,6.07,63.0,50.0,56.4,0.16,12.0
2024-11-12,154.0,5.99512987012987,53.0,34.0,44.1,0.0,12.0
2024-11-13,176.0,6.5480113636363635,44.0,30.0,36.4,0.0,12.0
2024-11-14,196.0,6.389795918367348,44.0,30.0,37.0,0.0,12.0
2024-11-15,217.0,6.254700460829493,55.0,32.0,45.0,0.0,12.5
2024-11-16,285.0,6.35319298245614,59.0,43.0,49.3,0.0,12.5
2024-11-17,308.0,6.26064935064935,62.0,44.0,51.5,0.0,12.0
2024-11-18,191.0,5.985340314136126,59.0,46.0,51.2,0.0,12.0
2024-11-19,214.0,6.240420560747664,54.0,42.0,47.0,0.0,12.0
2024-11-20,212.0,6.169764150943396,54.0,39.0,45.2,0.0,12.0
2024-11-21,195.0,6.07974358974359,45.0,42.0,43.5,0.03,12.0
2024-11-22,293.0,6.107849829351536,47.0,39.0,42.6,1.38,12.5
2024-11-23,258.0,6.333333333333333,45.0,39.0,41.3,0.44,12.5
2024-11-24,320.0,6.50884375,45.0,37.0,41.6,0.22,12.0
2024-11-25,198.0,6.18070707070707,47.0,34.0,39.5,0.0,12.0
2024-11-26,229.0,6.206331877729258,41.0,36.0,38.3,0.0,12.0
2024-11-27,185.0,6.158324324324324,45.0,31.0,37.9,0.12,12.0
2024-11-28,0.0,,41.0,36.0,38.3,0.01,
2024-11-29,247.0,6.223603238866397,42.0,32.0,35.7,0.48,12.5
2024-11-30,237.0,6.208143459915611,36.0,27.0,30.6,0.0,12.5
2024-12-01,248.0,6.264596774193548,33.0,22.0,27.4,0.0,12.0
2024-12-02,122.0,6.182049180327869,36.0,23.0,28.7,0.0,12.0
